# from project org.mastodon.revised.mamut.ProjectManager@5c535f68
# TIME	X	Y	Z	TRACK_ID	PARENT_TRACK_ID

# one tree of tracks:
#	1	
19	325.65421472937	80.79254658385094	322.4632653061224	189	0
20	325.56293179805135	80.68387953941541	322.5659875996457	189	0
21	325.48864138601607	80.62940864492177	322.61447007867054	189	0
22	325.4222987896457	80.5570280060076	322.6655181553141	189	0
23	325.3614633499757	80.46776830292052	322.7251800468343	189	0
24	325.3070726741613	80.39696379569797	322.7606444188723	189	0
25	325.2552475422903	80.31830661588876	322.79288814099726	189	0
26	325.202318276335	80.27531743573861	322.81206034597176	189	0
27	325.1469937129195	80.19782165943505	322.85876206499603	189	0
28	325.083525039816	80.13103875420279	322.91218368430367	189	0
29	325.0165190434012	80.07537643932683	322.94658990256863	189	0
30	324.94870319553866	80.03496503496504	322.9809683986899	189	0
31	324.8768481629039	80.00677290836653	323.01505090748117	189	0
32	324.80173597272045	79.96607767592224	323.0532305920907	189	0
33	324.7337670960032	79.91227371309698	323.0959589253309	189	0
34	324.66519141402966	79.88015047576897	323.1317105554326	189	0
35	324.5968447567281	79.81148084316585	323.19713641787087	189	0
36	324.52775450817865	79.73788633658128	323.25788104580926	189	0
37	324.45036554214744	79.66061833876509	323.32493614022724	189	0
38	324.3739597551847	79.59015455065827	323.39773677953417	189	0
39	324.30343158820943	79.51623405191377	323.4761988561373	189	0
40	324.23081661386834	79.4380939809926	323.5564941921858	189	0


# one tree of tracks:
#	191	
0	402.2098710538017	84.22109826589596	339.6739662072032	191	0
1	402.26679749556115	84.23474441640968	339.67330156060183	191	0
2	402.45195814174724	84.2185666719518	339.7300618360552	191	0
3	402.65420497566254	84.25703082747431	339.7355327203894	191	0
4	402.85366563792	84.238572177255	339.8127875152856	191	0
5	403.01866679766175	84.24708945325932	339.8575428599499	191	0
6	403.1856776815692	84.15727160275667	339.91274960240327	191	0
7	403.4604914265512	84.0565670850274	339.97878734311473	191	0
8	403.7658396101019	83.96389011962782	340.05139565795304	191	0
9	404.0566355969818	83.83067021748779	340.1599201065246	191	0
10	404.26624560779254	83.71547391362363	340.27149401770225	191	0
11	404.4405388527076	83.5677580515657	340.40177535908646	191	0
12	404.5964669051878	83.41708407871198	340.5130590339893	191	0
13	404.7792132320072	83.26915511846222	340.6008046490836	191	0
14	404.94153983885406	83.09529991047448	340.7042524619517	191	0
15	405.07885545405696	82.92432384022926	340.79307719863874	191	0
16	405.1429210867911	82.7799561344613	340.88263730361217	191	0
17	405.16195545218716	82.64124698094642	340.9776366401288	191	0
18	405.14031797070385	82.5197838513755	341.0779296177206	191	0
19	405.11328927391264	82.41037777976244	341.1585246048049	191	0
20	405.087212675742	82.31055567953582	341.2500781075653	191	0
21	405.0516610108948	82.17105733166638	341.3638596177889	191	0
22	405.0266654775707	82.04133594934451	341.4745830732186	191	0
23	404.99170642529094	81.94894546751684	341.55406429749854	191	0
24	404.9570639586674	81.83769820060574	341.6521913415286	191	0
25	404.9225320741269	81.75080185317178	341.7321810406272	191	0
26	404.88561756714626	81.65382388312325	341.8344839873502	191	0
27	404.8559786239145	81.52674237363617	341.9417056334892	191	0
28	404.8224657046143	81.40820416889363	342.04627650097984	191	0
29	404.8026632225884	81.32297140821234	342.1299545737953	191	0
30	404.77615723242474	81.21699497532127	342.213926808662	191	0
31	404.75275898896405	81.11979352082592	342.28849234603064	191	0
32	404.71762662033944	81.0187536193149	342.3831351062408	191	0
33	404.69277027929974	80.9068109938082	342.46683593924007	191	0
34	404.6573171274654	80.78380303637417	342.5631539112239	191	0
35	404.6283958314777	80.68045782488643	342.63734746593036	191	0
36	404.5981936287596	80.55032034169781	342.7349617369639	191	0
37	404.56938203496907	80.44022778840592	342.8076700627308	191	0
38	404.530239600962	80.34786674979959	342.8721831299546	191	0
39	404.49661319073084	80.23248663101604	342.95775401069517	191	0
40	404.47576621525303	80.11778332145403	343.0337669280114	191	0


# one tree of tracks:
#	193	
0	478.34863822607855	64.1002651241263	316.06302723547844	193	0
1	477.94897959183675	64.15016006402561	316.14315726290516	193	0
2	477.12052196466203	64.20149132760577	316.2741935483871	193	0
3	475.9701634230691	64.28236251440971	316.4064555502814	193	0
4	474.63084275556594	64.31920969810001	316.5677235108987	193	0
5	473.1836423547927	64.35808783750554	316.6993557271431	193	0
6	472.1266740331492	64.33878453038675	316.78514917127075	193	0
7	471.25885896527285	64.27719702338767	316.823928065202	193	0
8	470.5979436270165	64.19934408792767	316.8582698103173	193	0
9	470.13004742697575	64.11205177075485	316.9281503479456	193	0
10	469.7952192651175	63.98067267961079	317.04718532012265	193	0
11	469.5764904636998	63.83434846396657	317.2090872715956	193	0
12	469.4310851746258	63.71258018531718	317.3952245188881	193	0
13	469.3537260151718	63.608032128514054	317.60481927710845	193	0
14	469.34919499105547	63.52406082289803	317.8315742397138	193	0
15	469.3541927409262	63.499016627927766	318.0594940103701	193	0
16	469.37916443969357	63.477641190094424	318.2884820951363	193	0
17	469.3818876644152	63.46773906861002	318.5229736935656	193	0
18	469.34373476353	63.44244492708656	318.75626080404237	193	0
19	469.288701264256	63.40279374060649	318.945539740076	193	0
20	469.19275994186813	63.34148060069582	319.1896331527723	193	0
21	469.0878526852422	63.27138085611321	319.4296387448361	193	0
22	468.9582876441949	63.19983332602307	319.65059871046975	193	0
23	468.84209139997364	63.12234953246411	319.83950129505246	193	0
24	468.71924981376804	63.05499320801017	320.04951579685377	193	0
25	468.61443036864944	62.98500854775786	320.24078376364355	193	0
26	468.5198842460648	62.952602271232514	320.4052703117464	193	0
27	468.43291050344556	62.89452662072598	320.58034499407455	193	0
28	468.3516131860424	62.87462738909346	320.7340434858846	193	0
29	468.28358864065314	62.835008559013296	320.8993108896985	193	0
30	468.22160834868015	62.78470577918092	321.0680961150574	193	0
31	468.17834590422734	62.751797930187685	321.21772496053325	193	0
32	468.12336949360974	62.69700030743555	321.36703412534587	193	0
33	468.06379333069725	62.63810904617547	321.55111814067925	193	0
34	468.0072498791687	62.61022013269476	321.69089151544443	193	0
35	467.95117024546613	62.55759012866113	321.8497782461687	193	0
36	467.89474146255816	62.50675972258801	322.0027214467562	193	0
37	467.84498266859725	62.458865341582204	322.14470624369267	193	0
38	467.78945521536974	62.44030178085797	322.2769541187823	193	0
39	467.72953331582175	62.38315383941862	322.4218544785921	193	0
40	467.65253383557445	62.362883798344356	322.550830011826	193	0


# one tree of tracks:
#	195	
0	409.14836331136183	65.84593900122891	315.09317394704505	195	0
1	408.7616458899616	65.89033648889306	315.0927922017059	195	0
2	407.94955325373604	65.91215307978176	315.1182098521389	195	0
3	406.92492411467117	65.93558178752107	315.12775716694773	195	0
4	405.9481271348347	65.98749493429051	315.11723499102646	195	0
5	404.99189945505424	65.97785851048161	315.02474348274336	195	0
6	404.3952380952381	65.91825396825396	314.9455467372134	195	0
7	403.94981461864404	65.8384533898305	314.847678319209	195	0
8	403.63713527851456	65.71140583554377	314.7610079575597	195	0
9	403.4333525167117	65.59980521492761	314.67134445969276	195	0
10	403.29884802835625	65.43615418697387	314.5871510855117	195	0
11	403.2824893767705	65.2301257082153	314.5492209631728	195	0
12	403.39260508677705	65.07989702161659	314.52101735540856	195	0
13	403.6218498599938	64.88919507533669	314.54006844748653	195	0
14	403.94726754034053	64.74284568066328	314.58518320406523	195	0
15	404.25260857932756	64.57366449656648	314.6830018728262	195	0
16	404.52250044555336	64.43918196399929	314.76243093922653	195	0
17	404.726884019241	64.3174772848744	314.8449135934438	195	0
18	404.86871968314716	64.2063103555694	314.91980775221396	195	0
19	404.9284825317806	64.09951995732953	315.0100008889679	195	0
20	404.9548665097064	64.00808493625338	315.0923548487406	195	0
21	404.9619144964892	63.92902853079726	315.17718425028886	195	0
22	404.9569256756757	63.861353129445234	315.25448968705547	195	0
23	404.93405467984684	63.79575207053166	315.3347582153353	195	0
24	404.90300765260724	63.727887524470546	315.41190603310196	195	0
25	404.8681856615193	63.6822126296115	315.4751457434026	195	0
26	404.84084231145937	63.61539488914612	315.5467901344493	195	0
27	404.82237749788595	63.56281988517513	315.6064800391651	195	0
28	404.81359629596653	63.49612679191524	315.6624076217612	195	0
29	404.80862713675214	63.42797364672364	315.7128294159544	195	0
30	404.79788133707217	63.35287310277295	315.760715716384	195	0
31	404.7979712595097	63.29496818970503	315.78217733683323	195	0
32	404.79865741975635	63.20569929759047	315.82933226638215	195	0
33	404.8053929395068	63.08422032996275	315.89497959907754	195	0
34	404.82058328162395	62.975534083857816	315.94747806045564	195	0
35	404.82940968227274	62.86489954863262	316.0066377555536	195	0
36	404.84111695312157	62.730526222772056	316.06941192064687	195	0
37	404.83687160700885	62.590104603433815	316.14362007326656	195	0
38	404.8451052190409	62.42114086557551	316.2355847708122	195	0
39	404.8519122312302	62.300669721536835	316.29480965808955	195	0
40	404.8501319261214	62.17080035180299	316.36007036059806	195	0


# one tree of tracks:
#	197	
0	465.69413470115967	82.5413693131133	340.75524085637824	197	0
1	465.49882860088087	82.55636772561147	340.8290694405398	197	0
2	464.9480056980057	82.63445710667933	340.91334283000947	197	0
3	464.23007234128863	82.78392265566899	341.0319112974106	197	0
4	463.45529308836393	82.89448818897638	341.20011665208517	197	0
5	462.6168582375479	82.95480892032616	341.3518027311131	197	0
6	462.07603473354783	83.00797813725923	341.44739278000617	197	0
7	461.63628330314145	83.0531524764724	341.5609066407458	197	0
8	461.263437527672	83.06557159302223	341.7256264942885	197	0
9	460.9050133096717	83.10696539485359	341.871206743567	197	0
10	460.62115555555556	83.12737777777778	342.02222222222224	197	0
11	460.43882624522774	83.14960490100329	342.201145343159	197	0
12	460.40506666666664	83.16653333333333	342.3453777777778	197	0
13	460.48047432239656	83.16494293865905	342.5045916547789	197	0
14	460.6557655363446	83.13050082652013	342.6699280704106	197	0
15	460.86004554994867	83.08257044612155	342.85848256151473	197	0
16	461.045259583594	83.07581985524082	343.013135555357	197	0
17	461.2045302238306	83.074431488183	343.17714336773446	197	0
18	461.32501337136745	83.06614369762882	343.37154573007666	197	0
19	461.4049516854433	83.083804604355	343.5147615442846	197	0
20	461.48696698302365	83.08902553134608	343.69144053825244	197	0
21	461.5654594859459	83.10508263174306	343.88444919595526	197	0
22	461.6313561210393	83.11292838361781	344.0684076830518	197	0
23	461.6933689363596	83.1297285269248	344.25651980418337	197	0
24	461.75350701402806	83.14085949677133	344.4307281229125	197	0
25	461.81723876942254	83.17336716976092	344.5865277592271	197	0
26	461.87612983659113	83.1828665568369	344.76401442628793	197	0
27	461.9468782031285	83.17144257765497	344.9515575560408	197	0
28	462.0115756199635	83.18618939495124	345.11214994880015	197	0
29	462.0763375767827	83.20751357607051	345.27601709249535	197	0
30	462.15230933523185	83.20574886535552	345.44255584230666	197	0
31	462.2295600285002	83.21326148913431	345.59516387602423	197	0
32	462.30570155902006	83.24138084632517	345.741158129176	197	0
33	462.3721355327686	83.25113687026304	345.8860900579581	197	0
34	462.45155670701746	83.24969848572833	346.0449367936749	197	0
35	462.51146368715087	83.24442458100559	346.21528491620114	197	0
36	462.57884881180615	83.2486512996567	346.36247715011814	197	0
37	462.6467468805704	83.28003565062389	346.48645276292336	197	0
38	462.706097343555	83.3081208771617	346.6091995008023	197	0
39	462.76418163183456	83.32133149146651	346.74060870727686	197	0
40	462.82492872416253	83.3507216678546	346.8752672843906	197	0


# one tree of tracks:
#	199	
0	324.9809970936731	99.49485803711156	343.38967136150234	199	0
1	325.1412313432836	99.63078358208955	343.50214552238805	199	0
2	325.5249960449296	99.90381268786584	343.83404524600536	199	0
3	325.8505036937542	100.24398925453325	344.23525856279383	199	0
4	325.97078690606776	100.64644073667802	344.6236937821142	199	0
5	325.9247123926023	101.00063103732829	345.1593126547255	199	0
6	325.8204347826087	101.23256521739131	345.544	199	0
7	325.7340967475073	101.3598206121827	345.94709801018854	199	0
8	325.6527548089477	101.43924623552964	346.2902341370006	199	0
9	325.5729085052668	101.48163140941935	346.67463219291375	199	0
10	325.4480349344978	101.53576419213974	346.9719213973799	199	0
11	325.32941692240246	101.52446295484437	347.2658921525647	199	0
12	325.21190047830095	101.48738426433806	347.52283996665057	199	0
13	325.1467954655728	101.38701424727626	347.77270521812005	199	0
14	325.1367237639977	101.28548665515868	347.97835612800424	199	0
15	325.1606770023544	101.12309537559415	348.21971480609477	199	0
16	325.1875973823621	101.00908160085474	348.4040867203846	199	0
17	325.21691209281573	100.88755020080322	348.57456492637215	199	0
18	325.24697477115427	100.74565751283768	348.7459700826077	199	0
19	325.25248144505053	100.6056961459358	348.9194759903425	199	0
20	325.24801933664565	100.47168882323979	349.0673649344255	199	0
21	325.2398212290503	100.3327374301676	349.2217653631285	199	0
22	325.2153530487533	100.19055265622909	349.3515321825237	199	0
23	325.16991047966866	100.03059724758384	349.5148977864873	199	0
24	325.1309184763261	99.89222143111428	349.65401388394446	199	0
25	325.0716510903427	99.74539385847797	349.8036938139742	199	0
26	325.02951914514693	99.57430988423864	349.96037399821904	199	0
27	324.96705253784506	99.43739982190561	350.09434550311664	199	0
28	324.91125945705386	99.30035603026258	350.21375166889186	199	0
29	324.8382863244061	99.16487231960139	350.34482605213987	199	0
30	324.7807095738991	99.03507755393119	350.4678195756819	199	0
31	324.69784365373454	98.9027635162284	350.5942676012322	199	0
32	324.62936532714866	98.76472949467018	350.7303420900049	199	0
33	324.560076741177	98.66372194708428	350.8328202382546	199	0
34	324.48163702975603	98.53748547940309	350.94513448306674	199	0
35	324.40567724631205	98.41479660259276	351.07192668752793	199	0
36	324.32448588125084	98.31141544363652	351.1861979747513	199	0
37	324.24115024520734	98.1794917521177	351.3249665626393	199	0
38	324.16348980137167	98.0635521510644	351.44989756836196	199	0
39	324.0823759907383	97.93347582153353	351.571644848161	199	0
40	323.9933621419343	97.8254109680581	351.6948812758943	199	0


# one tree of tracks:
#	201	
0	340.63509006004	123.53480097843007	362.8072048032021	201	0
1	340.384025439581	123.63673774784885	362.83417508417506	201	0
2	339.7090808503912	123.81490555599463	362.86690903343083	201	0
3	338.7530124537193	124.00969370582295	362.86947155839783	201	0
4	337.75937717064136	124.20004630701551	362.92006251447094	201	0
5	336.68993419449185	124.43499878137948	362.9407750426517	201	0
6	335.94288086705706	124.65151647583254	363.0751682545232	201	0
7	335.3052971745491	124.92510589982095	363.2428490327089	201	0
8	334.74620153684947	125.17053789731051	363.4737600419141	201	0
9	334.2201310043668	125.39187772925764	363.71248908296946	201	0
10	333.7420614035088	125.64285087719298	363.90723684210525	201	0
11	333.31145879241956	125.8881445570736	364.0852357866902	201	0
12	332.96198610435016	126.11182900385006	364.2874275346285	201	0
13	332.6883427963094	126.30699964513839	364.48948722498227	201	0
14	332.4685569530243	126.45011332829652	364.66494822452336	201	0
15	332.24401210934025	126.58262843914166	364.83242810079247	201	0
16	332.0209855640706	126.64190875066834	365.00962395294954	201	0
17	331.77486607142856	126.67959821428572	365.18	201	0
18	331.5191149573984	126.70571441316858	365.28884328857566	201	0
19	331.31390634050706	126.73020540925901	365.36817715991623	201	0
20	331.0505810588183	126.7160603766864	365.51320183445387	201	0
21	330.8092248786786	126.72316459641156	365.62241218111393	201	0
22	330.5709519572954	126.7385231316726	365.7195284697509	201	0
23	330.3214698816621	126.7547379660112	365.7962897054898	201	0
24	330.0904203323558	126.73331556029503	365.9327734826268	201	0
25	329.87697777777777	126.72435555555556	366.01542222222224	201	0
26	329.6809352358092	126.7347646352847	366.07721029470594	201	0
27	329.4820118290568	126.71748121136656	366.16574020545204	201	0
28	329.3052383702848	126.70493624205803	366.2300173279424	201	0
29	329.11180206991514	126.68089548261005	366.3140851952205	201	0
30	328.9462475546861	126.65516628134448	366.39969767028276	201	0
31	328.7774709367066	126.62634181105518	366.48875328493165	201	0
32	328.61873415469466	126.60401192011742	366.5636258506427	201	0
33	328.4655915411613	126.58167843973521	366.6393442622951	201	0
34	328.3080232403424	126.55217989089458	366.68643278484944	201	0
35	328.16657794339454	126.53100878360394	366.7470499512022	201	0
36	328.01987048700437	126.50554422070434	366.81398030692804	201	0
37	327.8824702077703	126.46790413325654	366.9078545164577	201	0
38	327.7492352028375	126.41538461538461	367.02394147639103	201	0
39	327.62491692880246	126.38310221080147	367.094634708254	201	0
40	327.5052566206805	126.35199396708512	367.15840837510535	201	0


# one tree of tracks:
#	203	
0	360.9446952595937	140.8112866817156	376.98250564334086	203	0
1	360.66351963746223	141.05400302114805	377.13113670694867	203	0
2	360.08138706357374	141.62006175283034	377.3332277729396	203	0
3	359.39991964106343	142.30931494006563	377.66617558427646	203	0
4	358.832163809962	142.8671344760152	378.0144369032555	203	0
5	358.3353389295939	143.21597360376535	378.21995244795966	203	0
6	358.0590388218378	143.28107707725152	378.32965883839483	203	0
7	357.80635737333216	143.15971919420946	378.35331821749367	203	0
8	357.5722278071594	142.9412561737838	378.36706149744305	203	0
9	357.3603125137164	142.69902997849275	378.3502172672607	203	0
10	357.15475456067685	142.43936723363004	378.25707235392616	203	0
11	356.95603375900316	142.13905704564536	378.2267244045778	203	0
12	356.7683738682762	141.8023699627197	378.16731759275694	203	0
13	356.5963662272889	141.51340399002493	378.0751246882793	203	0
14	356.4431868817396	141.24195704482668	378.0733446216915	203	0
15	356.29896218431253	141.04026546701706	378.0718453521001	203	0
16	356.1904167595275	140.87733452195232	378.13104524180966	203	0
17	356.08134035338213	140.7562020346243	378.2094859896484	203	0
18	356.0026298194785	140.6421216848674	378.33456652551814	203	0
19	355.9557021257632	140.5621908284683	378.4022906546638	203	0
20	355.8781357216059	140.43906786080294	378.49342779485806	203	0
21	355.8180926479112	140.30228721744172	378.5866066253511	203	0
22	355.75300828950884	140.18303770389517	378.63232017113825	203	0
23	355.6873023649401	140.02952834810492	378.7136240146083	203	0
24	355.6283335559414	139.8778326877699	378.7907484083523	203	0
25	355.55707030205826	139.74374053283435	378.8643410852713	203	0
26	355.47989323843416	139.61419039145906	378.94123665480424	203	0
27	355.40796617712505	139.49127725856698	378.9896306186026	203	0
28	355.3388631916029	139.36376979185198	379.0724070450098	203	0
29	355.2763005780347	139.2574922187639	379.1032014228546	203	0
30	355.19355984898954	139.14314901176994	379.15860537419496	203	0
31	355.1195980793171	139.00177841010137	379.23995198292727	203	0
32	355.04882379050156	138.88561917443408	379.291344873502	203	0
33	354.9777531083481	138.76003552397867	379.3694937833037	203	0
34	354.91894769531075	138.6405217159842	379.4273545982876	203	0
35	354.8536931818182	138.5107421875	379.50186434659093	203	0
36	354.80209535647697	138.41498712598775	379.54963153689073	203	0
37	354.7389125421323	138.2915114422565	379.62737271598365	203	0
38	354.6896628118215	138.17656963090965	379.7216092870752	203	0
39	354.641736818786	138.067789100576	379.807842268498	203	0
40	354.592412020211	137.96994947256448	379.8674319652513	203	0


# one tree of tracks:
#	205	
0	372.84398663697107	127.53819599109131	372.91481069042317	205	0
1	373.23363526006165	127.41255019142777	372.9012045942665	205	0
2	374.16604991732936	127.17242736792379	372.86520746397923	205	0
3	375.26194476177676	126.83979571265372	372.9037699079363	205	0
4	376.26019820235075	126.47424521779212	373.03491587923486	205	0
5	377.2267419229272	126.21180420397042	373.266835344492	205	0
6	377.8317675333188	126.03757920034957	373.4495521083679	205	0
7	378.3240777122899	125.85893909626719	373.64872298624755	205	0
8	378.74216941155913	125.63007295443624	373.8855008518632	205	0
9	379.1115100039403	125.4149993432862	374.0621251258701	205	0
10	379.42702845100104	125.17764313312259	374.210660344222	205	0
11	379.6521681708122	124.92304644508035	374.35029716046665	205	0
12	379.7611854600062	124.60946954639813	374.52921690738043	205	0
13	379.80872260349787	124.27589107814921	374.6870932034536	205	0
14	379.8028294332236	123.93366847584305	374.82952219948396	205	0
15	379.7954190989706	123.60113185686912	374.9475513568914	205	0
16	379.7986176142698	123.22867335562988	375.1128651059086	205	0
17	379.8024928520372	122.91203538241601	375.2328448892066	205	0
18	379.824070764832	122.61700321658327	375.3498481057899	205	0
19	379.820564246557	122.38316174176583	375.4796095734724	205	0
20	379.79820887542326	122.09062555694172	375.6362502227767	205	0
21	379.763507489301	121.82890513552069	375.7693919400856	205	0
22	379.73558914002945	121.53862957514154	375.96344344879856	205	0
23	379.69161169548937	121.28699411659832	376.12274915314674	205	0
24	379.65221459762944	121.02865163532663	376.2956510114963	205	0
25	379.63484625340294	120.77065202838399	376.5074753425269	205	0
26	379.613097360913	120.52331490727532	376.6913338088445	205	0
27	379.57754701845084	120.29712986897228	376.8683037703895	205	0
28	379.5470779945533	120.06500290191526	377.0667440510737	205	0
29	379.5132490281067	119.85195942624782	377.2129675141874	205	0
30	379.4754230099558	119.61525068083397	377.41050939774095	205	0
31	379.4354335620711	119.39381516798859	377.5883611086356	205	0
32	379.39571906354513	119.1881828316611	377.7708807134894	205	0
33	379.35182872435325	118.9550401427297	377.992595896521	205	0
34	379.3002364066194	118.75806235782149	378.1736473526919	205	0
35	379.2552327397688	118.56437720355247	378.34257151782924	205	0
36	379.2061585013127	118.36701819961732	378.5207582432252	205	0
37	379.1595621607191	118.16565809379728	378.7235472101095	205	0
38	379.109026911424	117.97099447513813	378.90977544109785	205	0
39	379.04034415121254	117.78361269614835	379.09366084165475	205	0
40	378.98837002049726	117.61139827109884	379.28428838784424	205	0


# one tree of tracks:
#	207	
0	437.13139418254764	104.8536721274936	361.1868940153795	207	0
1	437.13059736374686	104.85136019444704	361.19837337571283	207	0
2	437.12767140700726	104.82315086994518	361.2543100023834	207	0
3	437.15430929508864	104.87410363956162	361.2474631308348	207	0
4	437.2166054457466	104.898198355781	361.2684391580666	207	0
5	437.19967524479654	104.95113910347882	361.38148895340254	207	0
6	437.1052306606686	104.99245832230748	361.42872894063686	207	0
7	436.9280311407971	104.9614278763215	361.519662051577	207	0
8	436.7681981303443	104.93602410172345	361.60715076868547	207	0
9	436.6795349662762	104.93006744763933	361.6719914802982	207	0
10	436.64987988255183	104.90813239612065	361.77916184713945	207	0
11	436.65439572668595	104.87816603605609	361.9265079011796	207	0
12	436.653914669992	104.84911374365369	362.0660906742674	207	0
13	436.6478464628431	104.81575541173845	362.2054005802276	207	0
14	436.67239219896226	104.78341384863124	362.3385220969762	207	0
15	436.72989865619	104.75762310817447	362.4605116299835	207	0
16	436.8296700837101	104.73221719862124	362.59711714938	207	0
17	436.98676444285456	104.7114111965659	362.7579145054552	207	0
18	437.1780974934096	104.69103257227113	362.9207810196149	207	0
19	437.329582998482	104.6990356281811	363.03214572729706	207	0
20	437.50976632179805	104.66348555119515	363.18680877631107	207	0
21	437.6717077087794	104.64596716630977	363.3495717344754	207	0
22	437.79473684210524	104.60454950936663	363.5058876003568	207	0
23	437.9164658634538	104.61468094600625	363.6145917001339	207	0
24	438.0042784561904	104.60727337552366	363.75679650592747	207	0
25	438.0782952978335	104.59090706881979	363.9036434005071	207	0
26	438.1380077412466	104.56773590781688	364.067224273702	207	0
27	438.17524580682476	104.55781465498065	364.2219157360858	207	0
28	438.2051190741153	104.564121967505	364.3480080124638	207	0
29	438.2252083611891	104.58679859161207	364.4754200650711	207	0
30	438.2484851185172	104.61784886829442	364.6035020495455	207	0
31	438.2627873819284	104.63682944216717	364.7485742291927	207	0
32	438.2674594690896	104.67116515232496	364.89662390878317	207	0
33	438.2782604821102	104.68774228044379	365.05449360602415	207	0
34	438.28307102412055	104.71113290828838	365.208747603549	207	0
35	438.2938819129041	104.72971769525336	365.3494968385431	207	0
36	438.29057848293075	104.76856226045102	365.4635439878777	207	0
37	438.2921684060298	104.81348675408081	365.5847828026046	207	0
38	438.296334284695	104.81564395290759	365.73706742775596	207	0
39	438.30234322695827	104.8348136576657	365.8747154652979	207	0
40	438.3019263355034	104.84468920003567	366.01141532150183	207	0


# one tree of tracks:
#	209	
0	399.15971447691277	106.44791434307383	360.8177559669864	209	0
1	399.50898371701294	106.56457046603032	360.8676773348306	209	0
2	400.41084783122096	106.75612060143273	361.09651263481067	209	0
3	401.461879790238	107.00437004168347	361.3557886244453	209	0
4	402.36810773321	107.19159634724309	361.66483643509423	209	0
5	403.2508297540023	107.28689964857477	361.9653455681374	209	0
6	403.952320323133	107.28304868946745	362.1861966018352	209	0
7	404.67447790723236	107.23855792481864	362.38206199164654	209	0
8	405.3486396055296	107.17491414986353	362.56832790349563	209	0
9	405.9314498272961	107.10977769905234	362.75325480471173	209	0
10	406.43453384192316	107.01339483722168	362.9688193027588	209	0
11	406.8303094983992	106.92173603699752	363.14718961223764	209	0
12	407.15619709525083	106.82740800142564	363.3236656865366	209	0
13	407.4155960028551	106.7415239114918	363.5044164882227	209	0
14	407.6268276324614	106.62781131231836	363.7037335121842	209	0
15	407.79545149303846	106.55696825894256	363.88131799256837	209	0
16	407.91041638713716	106.49183773871819	364.0308153316338	209	0
17	407.99632896091686	106.41008192684784	364.18404441061915	209	0
18	408.04395063936335	106.32509165697934	364.32325851739245	209	0
19	408.0672497657191	106.24900709536347	364.42317818733545	209	0
20	408.0724870558829	106.11547045170505	364.6011872879843	209	0
21	408.09226442887115	106.0054903361157	364.71878766236665	209	0
22	408.10235446544255	105.88580619219944	364.83483000491447	209	0
23	408.1077747989276	105.75911528150134	364.95151921358354	209	0
24	408.11981443482915	105.62971719154251	365.0447854402712	209	0
25	408.11640659830584	105.50806954971021	365.1446277307178	209	0
26	408.1196310818036	105.36566565674568	365.27530743183036	209	0
27	408.127877465604	105.22017899283138	365.38830758270626	209	0
28	408.1297343005919	105.10846054564065	365.44456807156524	209	0
29	408.11971517578996	104.99265687583444	365.5323987538941	209	0
30	408.1061982367085	104.85506278386322	365.66573158785286	209	0
31	408.09330601701333	104.73290874270698	365.75446488219836	209	0
32	408.06158984635937	104.61808060565576	365.8528612781118	209	0
33	408.0410861339862	104.51573558869352	365.9461829512575	209	0
34	408.00423200285104	104.3996792587313	366.04490377761937	209	0
35	407.9558168537324	104.29378229110992	366.1303670051666	209	0
36	407.91484054872615	104.18987172634955	366.2143684304294	209	0
37	407.88175826133426	104.09539502983878	366.2855615925893	209	0
38	407.8285319300749	103.97498216196932	366.39051908669285	209	0
39	407.7802780500847	103.8639604313341	366.48912752874077	209	0
40	407.72876748952854	103.76869262989038	366.57040370733444	209	0


# one tree of tracks:
#	211	
0	428.58445457578114	130.94784832647616	378.79884354497943	211	0
1	429.0258347323261	130.92799850774108	378.8212087297146	211	0
2	430.0641521344591	130.88108577290302	378.8230884557721	211	0
3	431.2668325822291	130.80412995224322	378.8500033631533	211	0
4	432.23553910226747	130.74068718186024	378.9473623322536	211	0
5	432.9631802845827	130.6834873600313	379.053640408782	211	0
6	433.2605788686549	130.723189935779	379.160552476467	211	0
7	433.38289618690766	130.76336786422746	379.35530085959886	211	0
8	433.4279032827391	130.86264560536534	379.5065743028592	211	0
9	433.45025205624836	130.93959494118687	379.69209339347304	211	0
10	433.43818730046115	130.9896239801348	379.8796559063498	211	0
11	433.4105866157467	131.06851991651493	379.9989342333141	211	0
12	433.3549278203529	131.1093833541258	380.1608447692033	211	0
13	433.31823253738	131.11524213345234	380.34733318455704	211	0
14	433.33185919771284	131.12932189761457	380.4942821406236	211	0
15	433.39570593224124	131.11284203008526	380.63370977101283	211	0
16	433.5362370581935	131.09786683327383	380.77574973223847	211	0
17	433.7516622785488	131.04391092864475	380.91548038734436	211	0
18	433.99933056634086	130.95778105056456	381.08046592582673	211	0
19	434.20701503860056	130.92181712704718	381.16743272792183	211	0
20	434.4569678544284	130.8408369472884	381.2973577144901	211	0
21	434.6833288662557	130.7745019208434	381.43607611900296	211	0
22	434.8915361620488	130.72618569580155	381.54753937447015	211	0
23	435.0774952122211	130.67772680710817	381.6904199884203	211	0
24	435.2458994473168	130.63081654483867	381.84395614191476	211	0
25	435.3901231263383	130.60626338329766	381.9846092077088	211	0
26	435.52194469223906	130.57631578947368	382.14950936663695	211	0
27	435.63098742306664	130.56426723753455	382.25689055392024	211	0
